pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size_at_merge,num_commits,num_commit_comments,num_issue_comments,num_comments,files_changed,total_commits_last_month,main_team_commits_last_month,sloc,churn,commits_on_files_touched,test_lines_per_1000_lines,test_cases_per_1000_lines,assertions_per_1000_lines
271717,three.js,1267,1328643621,1328645631,1328645631,33,33,7,3,0,1,1,3,134,103,35524,46,7,0.0,0.0,0.0
371835,three.js,1262,1328556642,,1328568413,196,,7,1,0,0,0,1,0,0,32073,2,0,0.0,0.0,0.0
270842,three.js,1253,1328463764,,1328532325,1142,,7,1,0,1,1,1,0,0,32073,8,1,0.0,0.0,0.0
21388,three.js,863,1323240176,1327939654,1327939654,78324,78324,7,1,0,0,0,1,165,133,30669,3,0,0.0,0.0,0.0
668844,three.js,1161,1327180786,,1327452146,4522,,7,1,0,6,6,4,0,0,32073,60,0,0.0,0.0,0.0
668849,three.js,1131,1326911918,,1327353595,7361,,7,1,0,16,16,1,0,0,32073,2,0,0.0,0.0,0.0
669938,three.js,1166,1327261400,1327266701,1327266701,88,88,7,0,0,0,0,0,159,129,32269,0,0,0.0,0.0,0.0
668845,three.js,1159,1327177384,,1327180092,45,,6,1,0,1,1,1,0,0,32073,291,1,0.0,0.0,0.0
725104,three.js,836,1322837124,,1327033542,69940,,6,0,0,0,0,0,0,0,28107,0,0,0.0,0.0,0.0
668847,three.js,1134,1326926054,1327005594,1327005594,1325,1325,6,1,0,4,4,1,138,111,32248,8,6,0.0,0.0,0.0
668846,three.js,1139,1326982381,1326986441,1326986441,67,67,6,5,0,1,1,59,136,110,32251,1018,99,0.0,0.0,0.0
668848,three.js,1132,1326913811,,1326916238,40,,6,8,0,2,2,13,0,0,32073,695,14,0.0,0.0,0.0
668850,three.js,1128,1326883350,,1326910184,447,,6,7,0,2,2,6,0,0,32073,328,2,0.0,0.0,0.0
668854,three.js,1070,1326224674,,1326751402,8778,,6,1,0,2,2,1,0,0,28107,30,0,0.0,0.0,0.0
669969,three.js,1117,1326666308,,1326747079,1346,,6,0,0,0,0,0,0,0,32073,0,0,0.0,0.0,0.0
725115,three.js,749,1321048544,,1326746709,94969,,6,0,0,0,0,0,0,0,28366,0,0,0.0,0.0,0.0
668851,three.js,1118,1326667023,,1326668327,21,,6,1,0,1,1,1,0,0,32073,108,3,0.0,0.0,0.0
668853,three.js,1102,1326482610,,1326580423,1630,,6,1,0,1,1,1,0,0,28107,1,0,0.0,0.0,0.0
668857,three.js,1021,1325743024,,1326426001,11382,,6,1,0,1,1,1,0,0,28107,2,0,0.0,0.0,0.0
725101,three.js,859,1323213466,1326425892,1326425892,53540,53540,6,0,0,0,0,0,103,91,30669,0,0,0.0,0.0,0.0
668891,three.js,562,1316577990,,1326425485,164064,,6,7,0,9,9,9,0,0,32298,65,0,0.0,0.0,0.0
668856,three.js,1030,1325786799,,1326379706,9881,,6,1,0,3,3,1,0,0,28107,3,0,0.0,0.0,0.0
669973,three.js,1037,1325870782,,1325943998,1220,,6,0,0,0,0,0,0,0,28107,0,0,0.0,0.0,0.0
669978,three.js,1000,1325454723,1325793091,1325793091,5639,5639,6,0,0,0,0,0,87,77,31610,0,0,0.0,0.0,0.0
669977,three.js,1014,1325615755,1325630232,1325630232,241,241,7,0,0,0,0,0,68,60,31620,0,0,0.0,0.0,0.0
725102,three.js,858,1323210007,,1325615700,40094,,7,0,0,0,0,0,0,0,30669,0,0,0.0,0.0,0.0
668859,three.js,1008,1325575773,1325596769,1325596769,349,349,7,1,0,3,3,1,63,55,31618,3,1,0.0,0.0,0.0
725100,three.js,860,1323213720,,1325582049,39472,,7,0,0,0,0,0,0,0,30669,0,0,0.0,0.0,0.0
668794,three.js,838,1322852252,1325521569,1325521569,44488,44488,7,3,0,16,16,61,61,52,29594,1668,0,0.0,0.0,0.0
668861,three.js,996,1325428309,,1325444871,276,,7,1,0,1,1,1,0,0,28107,4,1,0.0,0.0,0.0
668793,three.js,867,1323273648,,1325345204,34525,,7,1,0,6,6,7,0,0,30669,220,0,0.0,0.0,0.0
668805,three.js,887,1323584885,,1325342070,29286,,7,1,0,1,1,4,0,0,28107,31,0,0.0,0.0,0.0
668802,three.js,925,1324132566,,1325341134,20142,,7,1,0,3,3,1,0,0,28107,66,0,0.0,0.0,0.0
668862,three.js,958,1324603047,,1325331232,12136,,7,1,0,1,1,1,0,0,31394,18,0,0.0,0.0,0.0
668803,three.js,923,1324080947,,1324804618,12061,,8,1,0,5,5,1,0,0,28107,28,1,0.0,0.0,0.0
725088,three.js,930,1324211026,,1324796184,9752,,8,0,0,0,0,0,0,0,28107,0,0,0.0,0.0,0.0
725103,three.js,857,1323206830,,1323207709,14,,8,0,0,0,0,0,0,0,30669,0,0,0.0,0.0,0.0
668789,three.js,815,1322599405,1322712243,1322712243,1880,1880,8,1,0,1,1,2,92,45,29514,237,2,0.0,0.0,0.0
668892,three.js,561,1316547608,,1322666295,101918,,8,4,0,3,3,512,0,0,28107,15,0,0.0,0.0,0.0
668790,three.js,801,1322345583,,1322436264,1511,,8,4,0,15,15,46,0,0,29512,495,0,0.0,0.0,0.0
725106,three.js,794,1322157912,1322172918,1322172918,250,250,9,0,0,0,0,0,132,36,29485,0,0,0.0,0.0,0.0
725107,three.js,791,1322085013,1322157117,1322157117,1201,1201,9,0,0,0,0,0,130,33,29485,0,0,0.0,0.0,0.0
668785,three.js,793,1322128889,,1322147305,306,,9,2,0,1,1,2,0,0,28107,11,4,0.0,0.0,0.0
668787,three.js,778,1321752876,,1321795279,706,,9,1,0,1,1,1,0,0,28107,9,2,0.0,0.0,0.0
725111,three.js,766,1321476535,,1321485494,149,,7,0,0,0,0,0,0,0,28021,0,0,0.0,0.0,0.0
668781,three.js,765,1321466864,1321470710,1321470710,64,64,7,1,0,1,1,1,140,11,28021,1,5,0.0,0.0,0.0
668782,three.js,753,1321150765,1321212661,1321212661,1031,1031,7,1,0,2,2,1,144,2,28366,13,1,0.0,0.0,0.0
668783,three.js,750,1321116639,,1321212589,1599,,7,223,0,0,0,1350,0,0,33309,126139,46,0.0,0.0,0.0
725133,three.js,700,1319880877,,1320299977,6925,,8,0,0,0,0,0,0,0,33309,0,0,0.0,0.0,0.0
668776,three.js,714,1320095360,,1320130390,583,,8,1,0,7,7,1,0,0,28008,13,0,0.0,0.0,0.0
668777,three.js,709,1320069952,,1320070679,12,,8,190,0,0,0,1140,0,0,33309,108449,85,0.0,0.0,0.0
668773,three.js,707,1319987476,,1320069735,1370,,8,4,0,6,6,224,0,0,33309,28,0,0.0,0.0,0.0
668864,three.js,704,1319943233,,1320069728,2108,,8,1,0,6,6,1,0,0,33309,5,0,0.0,0.0,0.0
725132,three.js,708,1320052930,,1320059634,111,,8,0,0,0,0,0,0,0,33309,0,0,0.0,0.0,0.0
725136,three.js,673,1319188897,,1319974896,13039,,9,0,0,0,0,0,0,0,33309,0,0,0.0,0.0,0.0
668867,three.js,689,1319768403,,1319818022,826,,9,2,0,12,12,12,0,0,33309,69,0,0.0,0.0,0.0
668866,three.js,690,1319769502,,1319769759,4,,9,1,0,1,1,4,0,0,33309,31,0,0.0,0.0,0.0
725141,three.js,650,1318601303,,1318678075,1279,,9,0,0,0,0,0,0,0,33309,0,0,0.0,0.0,0.0
668870,three.js,639,1318277422,,1318351833,1240,,9,1,0,1,1,1,0,0,33309,3,5,0.0,0.0,0.0
668871,three.js,638,1318262292,,1318351826,1492,,9,1,0,1,1,1,0,0,33309,2,3,0.0,0.0,0.0
725145,three.js,627,1317971918,,1318006899,583,,9,0,0,0,0,0,0,0,33309,0,0,0.0,0.0,0.0
668874,three.js,625,1317942614,,1318005824,1053,,9,2,0,12,12,2,0,0,33309,332,3,0.0,0.0,0.0
725143,three.js,630,1317979529,,1317991975,207,,9,0,0,0,0,0,0,0,33309,0,0,0.0,0.0,0.0
668875,three.js,622,1317904506,1317922550,1317922550,300,300,9,1,0,1,1,1,217,168,33287,4,2,0.0,0.0,0.0
668877,three.js,617,1317871930,1317872761,1317872761,13,13,9,2,0,2,2,2,211,165,33287,65,3,0.0,0.0,0.0
725150,three.js,608,1317712922,1317858168,1317858168,2420,2420,9,0,0,0,0,0,193,147,32962,0,0,0.0,0.0,0.0
668878,three.js,611,1317793688,1317855121,1317855121,1023,1023,9,5,0,0,0,5,195,149,33214,110,5,0.0,0.0,0.0
668882,three.js,593,1317235651,1317736157,1317736157,8341,8341,9,19,0,47,47,246,184,144,32962,10436,547,0.0,0.0,0.0
725151,three.js,604,1317645900,,1317676138,503,,8,0,0,0,0,0,0,0,31112,0,0,0.0,0.0,0.0
668881,three.js,600,1317585999,1317670327,1317670327,1405,1405,8,3,0,3,3,6,185,147,32924,207,12,0.0,0.0,0.0
725168,three.js,552,1316326993,,1317523487,19941,,8,0,0,0,0,0,0,0,31112,0,0,0.0,0.0,0.0
668883,three.js,592,1317234457,1317400361,1317400362,2765,2765,8,1,0,5,5,1,187,158,32324,32,24,0.0,0.0,0.0
668884,three.js,586,1317135621,,1317395404,4329,,8,1,0,4,4,1,0,0,31112,33,0,0.0,0.0,0.0
668886,three.js,583,1317033103,1317047700,1317047700,243,243,8,1,0,1,1,1,192,173,32248,19,4,0.0,0.0,0.0
725163,three.js,577,1316943277,1316947331,1316947331,67,67,7,0,0,0,0,0,184,166,32239,0,0,0.0,0.0,0.0
725164,three.js,574,1316836582,1316890012,1316890013,890,890,7,0,0,0,0,0,188,168,32159,0,0,0.0,0.0,0.0
725165,three.js,567,1316682103,,1316813730,2193,,7,0,0,0,0,0,0,0,31112,0,0,0.0,0.0,0.0
725166,three.js,566,1316613315,,1316631190,297,,8,0,0,0,0,0,0,0,31112,0,0,0.0,0.0,0.0
668893,three.js,560,1316546934,,1316547466,8,,8,1,0,1,1,1,0,0,31112,8,0,0.0,0.0,0.0
668895,three.js,551,1316318548,1316457272,1316457272,2312,2312,8,1,0,0,0,3,174,150,32256,65,3,0.0,0.0,0.0
668896,three.js,547,1316237287,,1316317350,1334,,8,1,0,0,0,3,0,0,31112,65,0,0.0,0.0,0.0
668897,three.js,543,1316110439,,1316120034,159,,8,1,0,1,1,1,0,0,31112,2,0,0.0,0.0,0.0
668898,three.js,526,1315719179,1315756189,1315756189,616,616,10,2,0,1,1,2,191,160,31939,25,6,0.0,0.0,0.0
668899,three.js,521,1315640890,1315648600,1315648600,128,128,10,1,0,0,0,1,190,161,31103,1,10,0.0,0.0,0.0
725169,three.js,512,1315414269,,1315415311,17,,10,0,0,0,0,0,0,0,31103,0,0,0.0,0.0,0.0
668901,three.js,499,1315181082,,1315235298,903,,10,2,0,2,2,109,0,0,31103,3572,0,0.0,0.0,0.0
668902,three.js,481,1314918062,1315082863,1315082863,2746,2746,10,1,0,2,2,1,154,127,25833,2,1,0.0,0.0,0.0
668904,three.js,459,1314296303,1315082863,1315082863,13109,13109,10,1,0,1,1,1,154,127,25833,10,8,0.0,0.0,0.0
668905,three.js,454,1314210817,1315082863,1315082863,14534,14534,10,2,0,0,0,2,154,127,25833,4,9,0.0,0.0,0.0
668909,three.js,425,1313332582,1315082859,1315082859,29171,29171,10,20,0,37,37,120,154,127,25833,6227,143,0.0,0.0,0.0
668906,three.js,438,1313590940,,1313591159,3,,10,1,0,1,1,2,0,0,25833,28,0,0.0,0.0,0.0
668907,three.js,437,1313583738,1313588105,1313588105,72,72,10,1,0,1,1,1,135,106,25831,7,2,0.0,0.0,0.0
668920,three.js,359,1310776723,1313588104,1313588104,46856,46856,10,1,0,1,1,1,135,106,24754,26,0,0.0,0.0,0.0
668913,three.js,391,1312085287,,1313579334,24900,,10,5,0,4,4,5,0,0,24758,183,0,0.0,0.0,0.0
668908,three.js,433,1313546505,,1313579157,544,,10,1,0,2,2,1,0,0,25831,7,0,0.0,0.0,0.0
725186,three.js,338,1310101326,,1313278705,52956,,10,0,0,0,0,0,0,0,24753,0,0,0.0,0.0,0.0
668924,three.js,337,1310093424,,1313278684,53087,,10,2,0,2,2,105,0,0,24753,232,0,0.0,0.0,0.0
725181,three.js,421,1313145741,1313276111,1313276111,2172,2172,10,0,0,0,0,0,132,110,24758,0,0,0.0,0.0,0.0
668911,three.js,399,1312467205,,1312644249,2950,,10,1,0,2,2,2,0,0,24758,28,0,0.0,0.0,0.0
668912,three.js,396,1312379796,,1312400353,342,,10,2,0,1,1,2,0,0,24758,12,0,0.0,0.0,0.0
668916,three.js,377,1311657544,,1312374158,11943,,10,1,0,1,1,17,0,0,24758,110,34,0.0,0.0,0.0
668917,three.js,374,1311385073,,1312372227,16452,,10,1,0,5,5,1,0,0,24758,10,0,0.0,0.0,0.0
668915,three.js,384,1311823423,,1312085434,4366,,10,1,0,6,6,1,0,0,24758,9,0,0.0,0.0,0.0
668921,three.js,346,1310427746,,1310768779,5683,,9,1,0,9,9,1,0,0,24753,15,0,0.0,0.0,0.0
668922,three.js,340,1310226765,1310249186,1310249186,373,373,11,1,0,2,2,1,101,76,24721,2,1,0.0,0.0,0.0
668925,three.js,326,1309861026,1309880347,1309880347,322,322,11,1,0,2,2,1,101,77,24721,25,1,0.0,0.0,0.0
668926,three.js,320,1309681137,1309857120,1309857120,2933,2933,11,1,0,5,5,1,99,75,24787,25,1,0.0,0.0,0.0
668927,three.js,319,1309640833,1309683821,1309683821,716,716,12,1,0,2,2,11,92,70,24787,680,34,0.0,0.0,0.0
725189,three.js,318,1309624570,,1309651718,452,,12,0,0,0,0,0,0,0,24787,0,0,0.0,0.0,0.0
668929,three.js,306,1309362759,1309422834,1309422834,1001,1001,12,2,0,6,6,12,111,86,24780,678,26,0.0,0.0,0.0
725269,three.js,160,1301985280,1308921430,1308921430,115602,115602,11,0,0,0,0,0,125,90,24629,0,0,0.0,0.0,0.0
725193,three.js,289,1308811171,1308828320,1308828320,285,285,11,0,0,0,0,0,127,91,24702,0,0,0.0,0.0,0.0
668931,three.js,279,1308535681,1308563502,1308563502,463,463,10,1,0,9,9,2,124,88,24700,5,16,0.0,0.0,0.0
668933,three.js,271,1308210850,1308488237,1308488238,4623,4623,10,3,0,16,16,148,117,82,24600,57,428,0.0,0.0,0.0
725198,three.js,258,1307977555,1308486278,1308486278,8478,8478,10,0,0,0,0,0,117,82,24494,0,0,0.0,0.0,0.0
668932,three.js,272,1308214296,,1308296141,1364,,11,13,0,6,6,25,0,0,24600,1664,96,0.0,0.0,0.0
668936,three.js,235,1306996059,1307514906,1307514906,8647,8647,10,2,0,15,15,15,90,66,24411,147,85,0.0,0.0,0.0
668935,three.js,236,1307032603,1307386168,1307386168,5892,5892,10,3,0,2,2,9,88,66,23864,662,123,0.0,0.0,0.0
668938,three.js,231,1306847505,1306881410,1306881410,565,565,9,1,0,3,3,3,65,46,23820,467,3,0.0,0.0,0.0
668939,three.js,226,1306702755,1306710440,1306710440,128,128,8,11,0,1,1,42,51,32,23563,1972,132,0.0,0.0,0.0
668941,three.js,223,1306610744,1306615374,1306615374,77,77,8,1,0,1,1,1,39,31,23534,16,13,0.0,0.0,0.0
668952,three.js,146,1301358438,,1306615027,87609,,8,2,0,11,11,2,0,0,21301,108,0,0.0,0.0,0.0
668947,three.js,184,1303425704,,1306419298,49893,,8,2,0,17,17,22,0,0,23466,903,0,0.0,0.0,0.0
668945,three.js,192,1304169424,,1306193594,33736,,8,1,0,2,2,7,0,0,23527,221,0,0.0,0.0,0.0
668942,three.js,214,1306169338,1306187522,1306187522,303,303,8,1,0,4,4,3,43,36,23568,2632,3,0.0,0.0,0.0
668943,three.js,208,1305627785,1305630852,1305630852,51,51,9,4,0,1,1,4,63,55,23560,114,5,0.0,0.0,0.0
668944,three.js,197,1305032603,1305033233,1305033233,10,10,9,1,0,0,0,1,121,114,23528,2,3,0.0,0.0,0.0
668948,three.js,179,1303066092,1303130023,1303130023,1065,1065,10,3,0,1,1,9,311,305,23314,78,485,0.0,0.0,0.0
668949,three.js,169,1302521046,1302540685,1302540685,327,327,10,1,0,1,1,2,297,294,22981,49,28,0.0,0.0,0.0
725270,three.js,156,1301857921,1301882144,1301882144,403,403,11,0,0,0,0,0,272,270,21715,0,0,0.0,0.0,0.0
668953,three.js,121,1299104557,1299137470,1299166270,1028,548,10,1,0,1,1,1,142,141,19038,12,3,0.0,0.0,0.0
668954,three.js,97,1295497053,,1295830332,5554,,11,5,0,4,4,5,0,0,14514,75,57,0.0,0.0,0.0
668955,three.js,96,1295412556,1295440475,1295440475,465,465,10,1,0,1,1,1,113,95,14514,2,10,0.0,0.0,0.0
668956,three.js,95,1295354318,1295365810,1295365810,191,191,10,1,0,1,1,1,108,91,14534,13,4,0.0,0.0,0.0
668957,three.js,94,1295330160,1295330776,1295359576,490,10,10,7,0,5,5,11,99,86,14481,200,173,0.0,0.0,0.0
668958,three.js,91,1295216999,1295218091,1295218091,18,18,10,2,0,0,0,2,94,87,14405,4,10,0.0,0.0,0.0
668959,three.js,87,1294734825,1294930635,1294930635,3263,3263,10,1,0,1,1,7,89,82,14074,1375,195,0.0,0.0,0.0
668960,three.js,85,1294603604,1294635017,1294635017,523,523,10,2,0,0,0,3,105,98,13883,170,4,0.0,0.0,0.0
668961,three.js,84,1294551937,1294570374,1294570374,307,307,9,2,0,0,0,2,108,104,13881,18,3,0.0,0.0,0.0
668962,three.js,82,1294462572,,1294536860,1238,,8,1,0,4,4,1,0,0,13865,45,1,0.0,0.0,0.0
668963,three.js,71,1293637771,1293651616,1293651616,230,230,8,1,0,0,0,22,192,191,13740,335,120,0.0,0.0,0.0
725326,three.js,55,1291974555,1291975591,1291975591,17,17,7,0,0,0,0,0,249,249,12774,0,0,0.0,0.0,0.0
725329,three.js,38,1291132388,,1291161688,488,,8,0,0,0,0,0,0,0,12202,0,0,0.0,0.0,0.0
725328,three.js,39,1291150677,,1291150702,0,,8,0,0,0,0,0,0,0,20710,0,0,0.0,0.0,0.0
725331,three.js,29,1290752958,1290754821,1290754821,31,31,7,0,0,0,0,0,209,206,11898,0,0,0.0,0.0,0.0
725332,three.js,28,1290670920,1290671208,1290671208,4,4,7,0,0,0,0,0,203,200,11894,0,0,0.0,0.0,0.0
725333,three.js,27,1290577188,1290579957,1290579957,46,46,6,0,0,0,0,0,197,194,106032,0,0,0.0,0.0,0.0
668774,three.js,23,1288963945,1289083968,1289109168,2420,2000,4,4,0,3,3,138,94,91,309044,211,353,0.0,0.0,0.0
668770,three.js,20,1285731374,,1288838301,51722,,4,1,0,6,6,10,0,0,3332,498,0,0.0,0.0,0.0
668769,three.js,22,1288473672,1288475107,1288503907,443,23,4,1,0,1,1,7,48,48,133999,32,14,0.0,0.0,0.0
668771,three.js,19,1285707896,,1285831758,2064,,4,4,0,6,6,7,0,0,3331,189,19,0.0,0.0,0.0
668764,three.js,17,1285539399,1285540866,1285540866,24,24,3,1,0,0,0,4,18,4,3315,33,5,0.0,0.0,0.0
668765,three.js,14,1284736551,,1284829304,1545,,3,3,0,1,1,3,0,0,3283,58,0,0.0,0.0,0.0
668767,three.js,13,1284018633,,1284036039,290,,3,7,0,1,1,13,0,0,3135,215,0,0.0,0.0,0.0
668762,three.js,12,1283505355,,1283536419,517,,3,3,0,4,4,11,0,0,3132,890,0,0.0,0.0,0.0
